,release_date,primary_title,production_budget,domestic_gross,worldwide_gross
3342,2014-06-06,The Fault in Our Stars,12000000.0,124872350.0,307166834.0
3343,1999-07-09,American Pie,12000000.0,101800948.0,234723148.0
3344,2012-04-20,Think Like a Man,12000000.0,91547205.0,113373764.0
3345,2014-04-16,Heaven is for Real,12000000.0,91386097.0,100916299.0
3346,1986-12-12,The Golden Child,12000000.0,79817937.0,79817937.0
3347,1982-06-04,Star Trek II: The Wrath of Khan,12000000.0,78912963.0,95800000.0
3348,2002-09-13,Barbershop,12000000.0,75781642.0,77063461.0
3349,1983-06-03,WarGames,12000000.0,74433837.0,74433837.0
3350,1994-02-04,Ace Ventura: Pet Detective,12000000.0,72217396.0,107217396.0
3351,2012-02-24,Act of Valor,12000000.0,70012847.0,82497035.0
3352,1985-02-08,Witness,12000000.0,65532576.0,65532576.0
3353,2006-08-11,Step Up,12000000.0,65328121.0,110989157.0
3354,2012-02-03,Chronicle,12000000.0,64575175.0,123681790.0
3355,1996-12-20,Beavis and Butt-Head Do America,12000000.0,63118386.0,63118386.0
3356,1970-01-01,Patton,12000000.0,62500000.0,62500000.0
3357,2012-03-02,Project X,12000000.0,54731865.0,103028188.0
3358,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000.0,54513740.0,160191915.0
3359,2016-11-25,Lion,12000000.0,51739495.0,149570720.0
3360,2018-05-04,Overboard,12000000.0,50316123.0,85369830.0
3361,1997-12-25,Jackie Brown,12000000.0,39673162.0,74727492.0
3362,1983-11-18,Yentl,12000000.0,39012241.0,39012241.0
3363,2008-04-25,Harold & Kumar Escape from Guantanamo Bay,12000000.0,38108728.0,43353117.0
3364,2013-11-22,Philomena,12000000.0,37709979.0,98963392.0
3365,1981-11-06,Time Bandits,12000000.0,37400000.0,37400000.0
3366,2002-02-15,Crossroads,12000000.0,37188667.0,57000000.0
3367,2015-07-24,Paper Towns,12000000.0,32000304.0,85450484.0
3368,2008-10-10,Quarantine,12000000.0,31691811.0,41924774.0
3369,2002-08-21,One Hour Photo,12000000.0,31597131.0,52223306.0
3370,2008-02-01,The Eye,12000000.0,31418697.0,57577765.0
3371,2004-04-07,Johnson Family Vacation,12000000.0,31203964.0,31286759.0
3372,2001-12-21,How High,12000000.0,31155435.0,31222395.0
3373,1960-10-07,Spartacus,12000000.0,30000000.0,60000000.0
3374,2006-09-01,Crank,12000000.0,27838408.0,43924923.0
3375,1992-12-11,The Muppet Christmas Carol,12000000.0,27281507.0,27492918.0
3376,2016-08-12,Hell or High Water,12000000.0,27007844.0,37584304.0
3377,2002-10-25,Frida,12000000.0,25885000.0,56131239.0
3378,2012-07-05,Katy Perry: Part of Me,12000000.0,25326071.0,32700439.0
3379,2014-12-12,Top Five,12000000.0,25317379.0,26001741.0
3380,1998-09-11,Rounders,12000000.0,22921898.0,22921898.0
3381,1967-04-28,Casino Royale,12000000.0,22744718.0,41744718.0
3382,1979-06-15,Prophecy,12000000.0,22673340.0,22673340.0
3383,2015-01-30,Project Almanac,12000000.0,22348241.0,32909437.0
3384,2010-05-14,Just Wright,12000000.0,21540363.0,21867665.0
3385,1999-09-10,Stir of Echoes,12000000.0,21133087.0,21133087.0
3386,1995-01-13,Tales from the Crypt: Demon Knight,12000000.0,21089146.0,21089146.0
3387,1978-01-01,The Boys from Brazil,12000000.0,19000000.0,19000000.0
3388,2005-03-11,The Upside of Anger,12000000.0,18761993.0,28915761.0
3389,2006-03-03,Aquamarine,12000000.0,18597342.0,22978953.0
3390,2013-11-15,Nebraska,12000000.0,17654912.0,24761360.0
3391,2004-01-09,My Baby's Daddy,12000000.0,17321573.0,17322212.0
3392,2001-10-05,Max Keeble's Big Move,12000000.0,17292381.0,17292381.0
3393,2011-12-09,Young Adult,12000000.0,16311571.0,22750356.0
3394,2013-11-01,About Time,12000000.0,15323921.0,89309178.0
3395,2018-12-14,If Beale Street Could Talk,12000000.0,14915773.0,19859167.0
3396,2017-07-14,Wish Upon,12000000.0,14301505.0,23477345.0
3397,1997-08-06,Def Jam's How To Be a Player,12000000.0,14010363.0,14010363.0
3398,1998-10-30,Living Out Loud,12000000.0,12905901.0,12905901.0
3399,2008-10-03,Rachel Getting Married,12000000.0,12796861.0,17475475.0
3400,1981-03-20,The Postman Always Rings Twice,12000000.0,12200000.0,44200000.0
3401,2003-12-12,Girl with a Pearl Earring,12000000.0,11634362.0,43274797.0
3402,1982-02-10,Das Boot,12000000.0,11487676.0,84970337.0
3403,2017-04-21,Unforgettable,12000000.0,11368012.0,16221211.0
3404,2004-12-03,House of Flying Daggers,12000000.0,11050094.0,92863945.0
3405,2002-03-22,Sorority Boys,12000000.0,10198766.0,12516222.0
3406,2017-10-13,Marshall,12000000.0,10051659.0,10116816.0
3407,2008-12-05,Cadillac Records,12000000.0,8195551.0,8942516.0
3408,2012-09-14,Arbitrage,12000000.0,7919574.0,35830713.0
3409,1960-10-24,The Alamo,12000000.0,7900000.0,7900000.0
3410,2000-05-12,Screwed,12000000.0,6982680.0,6982680.0
3411,2006-10-20,Running With Scissors,12000000.0,6860000.0,8706701.0
3412,1993-09-03,Fortress,12000000.0,6730578.0,46730578.0
3413,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000.0,5669081.0,10026255.0
3414,2006-11-17,For Your Consideration,12000000.0,5549923.0,5549923.0
3415,1998-11-20,Celebrity,12000000.0,5078660.0,6200000.0
3416,2003-06-20,From Justin to Kelly,12000000.0,4922166.0,4922166.0
3417,1986-06-06,Invaders from Mars,12000000.0,4884663.0,4984663.0
3418,1996-03-22,Girl 6,12000000.0,4880941.0,4880941.0
3419,2003-10-22,In the Cut,12000000.0,4717455.0,23693646.0
3420,2008-02-22,Charlie Bartlett,12000000.0,3950294.0,5295909.0
3421,2009-02-13,Two Lovers,12000000.0,3149034.0,16349034.0
3422,2013-11-15,La grande bellezza,12000000.0,2883879.0,29549145.0
3423,2002-02-15,Last Orders,12000000.0,2326407.0,2326407.0
3424,2007-03-09,Gwoemul,12000000.0,2201923.0,92618117.0
3425,1981-11-13,The Pursuit of D.B. Cooper,12000000.0,2104164.0,2104164.0
3426,1999-03-19,Ravenous,12000000.0,2062406.0,2062406.0
3427,2002-06-14,The Dangerous Lives of Altar Boys,12000000.0,1779284.0,1779284.0
3428,2013-03-01,Stoker,12000000.0,1703125.0,12034913.0
3429,2008-03-07,Married Life,12000000.0,1506998.0,2975188.0
3430,2005-08-05,2046,12000000.0,1442338.0,19287485.0
3431,2011-03-11,Kill the Irishman,12000000.0,1188194.0,1188194.0
3432,2005-09-30,Duma,12000000.0,870067.0,994790.0
3433,2012-04-20,Darling Companion,12000000.0,793352.0,1200346.0
3434,2010-06-04,Ondine,12000000.0,550472.0,557545.0
3435,2001-07-20,Brother,12000000.0,450594.0,450594.0
3436,2002-10-04,Welcome to Collinwood,12000000.0,378650.0,4606284.0
3437,2008-04-18,Life Before Her Eyes,12000000.0,303439.0,7203439.0
3438,1997-10-31,Critical Care,12000000.0,220175.0,220175.0
3439,2007-09-28,Trade,12000000.0,214202.0,1513388.0
3440,2006-01-06,Fateless,12000000.0,196857.0,196857.0
3441,2010-09-03,San qiang pai an jing qi,12000000.0,190946.0,310946.0
3442,1999-09-17,Breakfast of Champions,12000000.0,178287.0,178287.0
3443,2001-03-09,Company Man,12000000.0,146028.0,622273.0
3444,2009-11-07,Nanjing! Nanjing!,12000000.0,122558.0,20122558.0
3445,2015-10-09,Trash,12000000.0,17484.0,6553186.0
3446,2011-08-19,5 Days of War,12000000.0,17479.0,87793.0
3447,2015-11-11,10 Days in a Madhouse,12000000.0,14616.0,14616.0
3448,2009-04-07,1612,12000000.0,0.0,5400624.0
3449,2015-12-31,San cheng ji,12000000.0,0.0,1950194.0
3450,2011-12-31,Tu Xia Chuan Qi,12000000.0,0.0,1828400.0
3451,2010-02-10,Triangle,12000000.0,0.0,1594955.0
3452,2013-10-19,Supesu Batorushippu Yamato,12000000.0,0.0,0.0
3453,2014-10-03,Drive Hard,12000000.0,0.0,0.0
3454,2015-10-30,Dancin' It's On,12000000.0,0.0,0.0
3455,2009-06-05,Home,12000000.0,0.0,0.0
3456,2016-09-23,The Dressmaker,11900000.0,2022115.0,24041617.0
3457,1999-12-10,Diamonds,11900000.0,81897.0,81897.0
3458,1998-03-20,Madadayo,11900000.0,48856.0,48856.0
3459,2015-11-20,Carol,11800000.0,12711491.0,42843521.0
3460,1989-04-21,Pet Sematary,11500000.0,57469179.0,57469179.0
3461,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105078449.0
3462,2009-11-27,The Cry of the Owl,11500000.0,0.0,0.0
3463,2009-10-09,St. Trinianâs,11400000.0,15000.0,29830239.0
3464,1977-05-25,Star Wars Ep. IV: A New Hope,11000000.0,460998007.0,786598007.0
3465,1984-06-08,Gremlins,11000000.0,148168459.0,148199515.0
3466,1965-12-22,Doctor Zhivago,11000000.0,111897830.0,112036323.0
3467,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0
3468,2008-10-24,High School Musical 3: Senior Year,11000000.0,90559416.0,274392880.0
3469,1991-12-27,Fried Green Tomatoes,11000000.0,81204830.0,81204830.0
3470,2006-09-22,Jackass: Number Two,11000000.0,72778712.0,85278712.0
3471,1992-03-13,My Cousin Vinny,11000000.0,52929168.0,52929168.0
3472,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0
3473,1989-04-07,Major League,11000000.0,49793054.0,49793054.0
3474,2003-04-04,Phone Booth,11000000.0,46566212.0,97837138.0
3475,2002-01-25,A Walk to Remember,11000000.0,41227069.0,46060861.0
3476,1995-12-29,Dead Man Walking,11000000.0,39387284.0,83088295.0
3477,1999-03-05,Cruel Intentions,11000000.0,38665260.0,76238901.0
3478,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0
3479,2008-10-17,The Secret Life of Bees,11000000.0,37780486.0,39994347.0
3480,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0
3481,1981-06-12,History of the World: Part I,11000000.0,31672000.0,31672000.0
3482,2017-12-08,"I, Tonya",11000000.0,30014534.0,53797409.0
3483,2009-10-23,Saw VI,11000000.0,27693292.0,69752402.0
3484,2001-10-12,Corky Romano,11000000.0,23978402.0,25116103.0
3485,2019-02-14,Fighting With My Family,11000000.0,22958583.0,39049922.0
3486,1992-08-07,Raising Cain,11000000.0,21171695.0,21171695.0
3487,1978-04-13,F.I.S.T,11000000.0,20388920.0,20388920.0
3488,1975-01-01,Barry Lyndon,11000000.0,20000000.0,20169934.0
3489,2013-01-11,Quartet,11000000.0,18388357.0,56178935.0
3490,2001-11-21,Out Cold,11000000.0,13906394.0,14786394.0
3491,2000-10-13,The Ladies Man,11000000.0,13592872.0,13719474.0
3492,2001-03-30,Tomcats,11000000.0,13558739.0,13558739.0
3493,2013-12-06,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0
3494,2002-04-12,Frailty,11000000.0,13110448.0,19947280.0
3495,1993-02-19,Army of Darkness,11000000.0,11502976.0,21502976.0
3496,2004-11-12,Kinsey,11000000.0,10214647.0,17443529.0
3497,2013-05-10,Peeples,11000000.0,9177065.0,9307166.0
3498,1993-12-25,What's Eating Gilbert Grape,11000000.0,9170214.0,9170214.0
3499,2016-07-06,Sultan,11000000.0,5599781.0,72989781.0
3500,2002-02-01,Slackers,11000000.0,4814244.0,5942218.0
3501,2003-09-26,The Gospel of John,11000000.0,4068087.0,4234355.0
3502,2004-10-10,Vera Drake,11000000.0,3753806.0,13353855.0
3503,2003-01-31,The Guru,11000000.0,3051221.0,24150550.0
3504,1995-12-14,Othello,11000000.0,2844379.0,2844379.0
3505,1995-05-12,The Perez Family,11000000.0,2794056.0,2794056.0
3506,1970-01-01,The Molly Maguires,11000000.0,2200000.0,2200000.0
3507,1991-01-01,Return to the Blue Lagoon,11000000.0,2000000.0,2000000.0
3508,2007-09-07,Romance and Cigarettes,11000000.0,551002.0,3231251.0
3509,2006-11-10,Copying Beethoven,11000000.0,355968.0,6586324.0
3510,2011-08-26,Brighton Rock,11000000.0,229653.0,229653.0
3511,2012-11-16,Le prÃ©nom,11000000.0,61611.0,25307405.0
3512,2015-05-08,La famille BÃ©lier,11000000.0,0.0,82438670.0
3513,2012-05-04,LOL,11000000.0,0.0,10431506.0
3514,2016-02-05,Misconduct,11000000.0,0.0,2352511.0
3515,2019-12-31,Eli,11000000.0,0.0,0.0
3516,2008-10-24,Saw V,10800000.0,56746769.0,118209778.0
3517,2012-05-25,Les Intouchables,10800000.0,13182281.0,484873045.0
3518,2007-04-27,Jindabyne,10800000.0,399879.0,2862544.0
3519,2006-08-11,Kabhi Alvida Naa Kehna,10750000.0,3275443.0,32575443.0
3520,1979-05-25,Alien,10700000.0,80930630.0,203628947.0
3521,1982-06-04,Poltergeist,10700000.0,74706019.0,121706019.0
3522,1999-06-18,An Ideal Husband,10700000.0,18542974.0,31341183.0
3523,2004-12-25,Darkness,10600000.0,22163442.0,34409206.0
3524,2013-12-06,The Last Days on Mars,10600000.0,24084.0,261364.0
3525,1982-06-11,ET: The Extra-Terrestrial,10500000.0,435110554.0,792965326.0
3526,1968-04-02,2001: A Space Odyssey,10500000.0,59936321.0,71928046.0
3527,2007-04-20,In the Land of Women,10500000.0,11052958.0,14140402.0
3528,1994-12-31,There Goes My Baby,10500000.0,125169.0,125169.0
3529,2004-02-20,The Blue Butterfly,10400000.0,1610194.0,1610194.0
3530,2001-11-02,Le Fabuleux destin d'AmÃ©lie Poulain,10350000.0,33201661.0,174201661.0
3531,2019-01-04,PMC: deo beong-keo,10300000.0,0.0,12478635.0
3532,1983-02-18,Lovesick,10100000.0,10143618.0,10143618.0
3533,2010-04-30,Housefull,10100000.0,1183658.0,18726300.0
3534,2007-08-24,September Dawn,10100000.0,1066555.0,1066555.0
3535,2018-10-19,Halloween,10000000.0,159342015.0,254900667.0
3536,1997-12-05,Good Will Hunting,10000000.0,138433435.0,225925989.0
3537,2004-10-22,The Grudge,10000000.0,110359362.0,187281115.0
3538,2016-08-26,Donât Breathe,10000000.0,89217875.0,158973685.0
3539,1981-06-26,Stripes,10000000.0,85300000.0,85300000.0
3540,2006-10-27,Saw III,10000000.0,80238724.0,163876815.0
3541,2016-07-01,The Purge: Election Year,10000000.0,79042440.0,118514727.0
3542,2018-05-18,Book Club,10000000.0,68566296.0,91113683.0
3543,2000-08-25,Bring it On,10000000.0,68353550.0,90453550.0
3544,2018-01-05,Insidious: The Last Key,10000000.0,67745330.0,167885588.0
3545,1999-01-29,She's All That,10000000.0,63465522.0,63465522.0
3546,2007-10-26,Saw IV,10000000.0,63300095.0,135759694.0
3547,2006-02-24,Madea's Family Reunion,10000000.0,63257940.0,63320521.0
3548,2005-01-07,White Noise,10000000.0,56094360.0,92094360.0
3549,1986-10-17,The Color of Money,10000000.0,52293000.0,52293000.0
3550,2015-06-05,Insidious Chapter 3,10000000.0,52218558.0,120453155.0
3551,1992-10-02,The Mighty Ducks,10000000.0,50752337.0,50752337.0
3552,2017-11-03,Lady Bird,10000000.0,48958273.0,78610769.0
3553,2009-11-06,Precious (Based on the Novel Push by Sapphire),10000000.0,47566524.0,68722848.0
3554,2012-05-04,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780.0
3555,2018-06-08,Hereditary,10000000.0,44069456.0,70133905.0
3556,2018-03-16,"Love, Simon",10000000.0,40826341.0,65520633.0
3557,1989-02-17,Bill & Ted's Excellent Adventure,10000000.0,40485039.0,40485039.0
3558,1962-10-04,The Longest Day,10000000.0,39100000.0,50100000.0
3559,1996-02-16,Happy Gilmore,10000000.0,38623460.0,41004412.0
3560,2017-10-27,Jigsaw,10000000.0,38052832.0,102445196.0
3561,2001-08-31,Jeepers Creepers,10000000.0,37904175.0,58939035.0
3562,1985-06-28,St. Elmoâs Fire,10000000.0,37800000.0,37800000.0
3563,1968-12-11,Oliver!,10000000.0,37402877.0,37402877.0
3564,2001-02-16,Recess: School's Out,10000000.0,36696761.0,44451470.0
3565,1985-07-10,Mad Max Beyond Thunderdome,10000000.0,36230219.0,36230219.0
3566,1977-11-03,Peteâs Dragon,10000000.0,36000000.0,36000000.0
3567,2016-01-22,The Boy,10000000.0,35819556.0,68220952.0
3568,1985-10-04,Commando,10000000.0,35073978.0,35073978.0
3569,2017-05-19,"Everything, Everything",10000000.0,34121140.0,61603136.0
3570,2010-09-17,Devil,10000000.0,33679655.0,63354114.0
3571,2002-11-22,Friday After Next,10000000.0,33253609.0,33526835.0
3572,2015-03-06,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306.0
3573,1985-03-22,The Last Dragon,10000000.0,33000000.0,33000000.0
3574,2017-04-28,How to Be a Latin Lover,10000000.0,32149404.0,62556228.0
3575,1992-03-06,The Lawnmower Man,10000000.0,32100816.0,32100816.0
3576,2008-10-03,Nick and Norah's Infinite Playlist,10000000.0,31487293.0,33886017.0
3577,2003-12-19,Calendar Girls,10000000.0,31011616.0,93074616.0
3578,1999-11-12,Dogma,10000000.0,30651422.0,43948865.0
3579,2018-08-10,Slender Man,10000000.0,30564825.0,51723644.0
3580,2002-09-20,The Banger Sisters,10000000.0,30306281.0,38067218.0
3581,2000-12-08,Snatch,10000000.0,30093107.0,83593107.0
3582,1989-05-19,Road House,10000000.0,30050028.0,30050028.0
3583,2018-07-27,Teen Titans Go! To The Movies,10000000.0,29790236.0,51620593.0
3584,2016-09-09,When the Bough Breaks,10000000.0,29747603.0,30768449.0
3585,1983-06-24,Twilight Zone: The Movie,10000000.0,29500000.0,29500000.0
3586,1994-11-23,A Low Down Dirty Shame,10000000.0,29317886.0,29317886.0
3587,2013-08-30,One Direction: This is Us,10000000.0,28873374.0,68541786.0
3588,2002-09-06,Swimfan,10000000.0,28564995.0,34084228.0
3589,2006-10-06,Employee of the Month,10000000.0,28444855.0,38364855.0
3590,2015-08-21,Sinister 2,10000000.0,27740955.0,54104225.0
3591,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0
3592,2009-11-06,The Fourth Kind,10000000.0,26218170.0,49486874.0
3593,1983-03-25,The Outsiders,10000000.0,25697647.0,25697647.0
3594,1998-06-12,Can't Hardly Wait,10000000.0,25358996.0,25358996.0
3595,2012-08-17,Sparkle,10000000.0,24397469.0,24660323.0
3596,2016-10-14,Kevin Hart: What Now?,10000000.0,23591043.0,23591043.0
3597,2013-04-26,Mud,10000000.0,21590086.0,31556959.0
3598,2010-11-12,Skyline,10000000.0,21416355.0,68264973.0
3599,2017-12-01,The Disaster Artist,10000000.0,21120616.0,28717667.0
3600,2016-09-16,Blair Witch,10000000.0,20777061.0,38985577.0
3601,1983-10-21,The Dead Zone,10000000.0,20766000.0,20766000.0
3602,2001-02-02,Valentine,10000000.0,20384136.0,20384136.0
3603,2006-06-09,A Prairie Home Companion,10000000.0,20342852.0,26716191.0
3604,2007-02-23,Reno 911!: Miami,10000000.0,20342161.0,21851362.0
3605,1998-07-24,Jane Austen's Mafia,10000000.0,19843795.0,30143795.0
3606,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000.0,18297124.0,77959374.0
3607,1994-02-25,Sugar Hill,10000000.0,18272447.0,18423914.0
3608,2008-06-20,Kit Kittredge: An American Girl,10000000.0,17657973.0,17657973.0
3609,1985-09-27,Invasion U.S.A.,10000000.0,17536256.0,17536256.0
3610,2005-09-23,Roll Bounce,10000000.0,17380866.0,17433072.0
3611,1998-12-11,Rushmore,10000000.0,17105219.0,19080435.0
3612,1990-01-19,Tremors,10000000.0,16667084.0,16667084.0
3613,2005-06-17,The Perfect Man,10000000.0,16535005.0,19535005.0
3614,1990-08-03,Mo' Better Blues,10000000.0,16153000.0,16153000.0
3615,2002-01-25,Kung Pow: Enter the Fist,10000000.0,16033556.0,17033556.0
3616,2016-10-07,The Birth of a Nation,10000000.0,15861566.0,16891011.0
3617,2003-05-30,Wrong Turn,10000000.0,15417771.0,28649556.0
3618,1980-05-16,The Long Riders,10000000.0,15198912.0,15198912.0
3619,1999-03-12,The Corruptor,10000000.0,15164492.0,15164492.0
3620,2009-08-14,"The Goods: Live Hard, Sell Hard",10000000.0,15122676.0,15297318.0
3621,2011-11-23,My Week with Marilyn,10000000.0,14597405.0,34240572.0
3622,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0
3623,2005-08-05,Broken Flowers,10000000.0,13744960.0,40744960.0
3624,2002-06-28,Hey Arnold! The Movie,10000000.0,13684949.0,13684949.0
3625,2005-12-30,The Matador,10000000.0,12589255.0,17300838.0
3626,1997-03-14,Love Jones,10000000.0,12554569.0,12554569.0
3627,2000-12-19,The Gift,10000000.0,12008642.0,44567606.0
3628,2006-01-20,End of the Spear,10000000.0,11748661.0,11924041.0
3629,2001-03-09,Get Over It,10000000.0,11560259.0,19860259.0
3630,2000-10-20,The Legend of Drunken Master,10000000.0,11546543.0,11546543.0
3631,1999-02-19,Office Space,10000000.0,10827813.0,12179708.0
3632,1999-07-23,Drop Dead Gorgeous,10000000.0,10571408.0,10571408.0
3633,2019-04-05,The Best of Enemies,10000000.0,10205616.0,10205616.0
3634,1998-04-03,The Spanish Prisoner,10000000.0,10162034.0,13835130.0
3635,1999-06-11,Le Violon rouge,10000000.0,10019109.0,10019109.0
3636,1998-11-25,Very Bad Things,10000000.0,9949470.0,21094974.0
3637,2004-07-09,Sleepover,10000000.0,9408183.0,9408183.0
3638,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0
3639,2018-10-19,Can You Ever Forgive Me?,10000000.0,8803865.0,11752387.0
3640,1984-10-26,Body Double,10000000.0,8801940.0,8801940.0
3641,2010-05-21,MacGruber,10000000.0,8525600.0,8629895.0
3642,2003-07-18,Dirty Pretty Things,10000000.0,8112414.0,14156753.0
3643,2014-03-14,Bad Words,10000000.0,7779614.0,7843145.0
3644,2015-03-27,While We're Young,10000000.0,7582065.0,17503828.0
3645,2008-02-01,Over Her Dead Body,10000000.0,7570127.0,21596074.0
3646,2001-10-24,Bones,10000000.0,7316658.0,8378853.0
3647,2012-06-22,Seeking a Friend for the End of the World,10000000.0,7078738.0,11766959.0
3648,2006-12-01,Turistas,10000000.0,7027762.0,14321070.0
3649,2016-11-11,Shut In,10000000.0,6900335.0,11360665.0
3650,2011-02-11,Cedar Rapids,10000000.0,6861102.0,7862131.0
3651,2012-11-30,The Collection,10000000.0,6810754.0,8890094.0
3652,1998-10-30,American History X,10000000.0,6719864.0,6719864.0
3653,2004-01-16,Teacher's Pet: The Movie,10000000.0,6491969.0,6491969.0
3654,1999-10-15,The Straight Story,10000000.0,6197866.0,6197866.0
3655,2002-05-03,Deuces Wild,10000000.0,6044618.0,6244618.0
3656,2008-03-28,"Run, Fatboy, Run",10000000.0,6003262.0,33512260.0
3657,1981-12-18,Heartbeeps,10000000.0,6000000.0,6000000.0
3658,2015-03-20,Danny Collins,10000000.0,5637066.0,8465845.0
3659,2007-07-04,Rescue Dawn,10000000.0,5490423.0,7037886.0
